"county","state","puma12","stab","cntyname","PUMAname","intptlon","intptlat","pop10","afact","AFACT2"
"13315","13","01300","GA","Wilcox GA","Heart of Georgia Altamaha Regional Commission (North & West)",-83.40567,31.975167,9255,1,0.064716 
"13021","13","01400","GA","Bibb GA","Middle Georgia Regional Commission (Central)--Bibb County--Macon City",-83.687186,32.83205,155547,1,1 
"13153","13","01500","GA","Houston GA","Middle Georgia Regional Commission (South)--Houston & Pulaski Counties",-83.663346,32.571603,139900,1,0.92094 
"13235","13","01500","GA","Pulaski GA","Middle Georgia Regional Commission (South)--Houston & Pulaski Counties",-83.480345,32.275344,12010,1,0.07906 
"13009","13","01600","GA","Baldwin GA","Middle Georgia Regional Commission (North & Outside Bibb County)",-83.245662,33.084849,45720,1,0.252677 
"13079","13","01600","GA","Crawford GA","Middle Georgia Regional Commission (North & Outside Bibb County)",-83.934008,32.707681,12630,1,0.069801 
"13169","13","01600","GA","Jones GA","Middle Georgia Regional Commission (North & Outside Bibb County)",-83.545134,32.962135,28669,1,0.158443 
"13207","13","01600","GA","Monroe GA","Middle Georgia Regional Commission (North & Outside Bibb County)",-83.906863,33.038194,26424,1,0.146036 
"13225","13","01600","GA","Peach GA","Middle Georgia Regional Commission (North & Outside Bibb County)",-83.82955,32.584826,27695,1,0.15306 
"13237","13","01600","GA","Putnam GA","Middle Georgia Regional Commission (North & Outside Bibb County)",-83.339652,33.317059,21218,1,0.117264 
"13289","13","01600","GA","Twiggs GA","Middle Georgia Regional Commission (North & Outside Bibb County)",-83.416336,32.703662,9023,1,0.049867 
"13319","13","01600","GA","Wilkinson GA","Middle Georgia Regional Commission (North & Outside Bibb County)",-83.239526,32.8443,9563,1,0.052851 
"13053","13","01700","GA","Chattahoochee GA","River Valley Regional Commission (West Central)--Muscogee & Chattahoochee Counties",-84.899283,32.344232,11267,1,0.056012 
"13215","13","01700","GA","Muscogee GA","River Valley Regional Commission (West Central)--Muscogee & Chattahoochee Counties",-84.930632,32.492289,189885,1,0.943987 
"13061","13","01800","GA","Clay GA","River Valley Regional Commission (Outside Muscogee & Chattahoochee Counties)",-85.013398,31.633549,3183,1,0.018753 
"13081","13","01800","GA","Crisp GA","River Valley Regional Commission (Outside Muscogee & Chattahoochee Counties)",-83.777788,31.947963,23439,1,0.138092 
"13093","13","01800","GA","Dooly GA","River Valley Regional Commission (Outside Muscogee & Chattahoochee Counties)",-83.784172,32.16758,14918,1,0.08789 
"13145","13","01800","GA","Harris GA","River Valley Regional Commission (Outside Muscogee & Chattahoochee Counties)",-84.895046,32.699934,32024,1,0.188671 
"13193","13","01800","GA","Macon GA","River Valley Regional Commission (Outside Muscogee & Chattahoochee Counties)",-84.038792,32.325042,14740,1,0.086841 
"13197","13","01800","GA","Marion GA","River Valley Regional Commission (Outside Muscogee & Chattahoochee Counties)",-84.523565,32.380908,8742,1,0.051504 
"13239","13","01800","GA","Quitman GA","River Valley Regional Commission (Outside Muscogee & Chattahoochee Counties)",-85.077728,31.859377,2513,1,0.014805 
"13243","13","01800","GA","Randolph GA","River Valley Regional Commission (Outside Muscogee & Chattahoochee Counties)",-84.758029,31.760404,7719,1,0.045477 
"13249","13","01800","GA","Schley GA","River Valley Regional Commission (Outside Muscogee & Chattahoochee Counties)",-84.306787,32.241549,5010,1,0.029517 
"13259","13","01800","GA","Stewart GA","River Valley Regional Commission (Outside Muscogee & Chattahoochee Counties)",-84.76452,32.069336,6058,1,0.035691 
"13261","13","01800","GA","Sumter GA","River Valley Regional Commission (Outside Muscogee & Chattahoochee Counties)",-84.22183,32.059981,32819,1,0.193354 
"13263","13","01800","GA","Talbot GA","River Valley Regional Commission (Outside Muscogee & Chattahoochee Counties)",-84.582127,32.703125,6865,1,0.040445 
"13269","13","01800","GA","Taylor GA","River Valley Regional Commission (Outside Muscogee & Chattahoochee Counties)",-84.215081,32.560542,8906,1,0.05247 
"13307","13","01800","GA","Webster GA","River Valley Regional Commission (Outside Muscogee & Chattahoochee Counties)",-84.56066,32.049344,2799,1,0.01649 
"13035","13","01900","GA","Butts GA","Three Rivers Regional Commission (East)",-83.969979,33.296103,23655,1,0.156586 
"13171","13","01900","GA","Lamar GA","Three Rivers Regional Commission (East)",-84.154401,33.08002,18317,1,0.121251 
"13231","13","01900","GA","Pike GA","Three Rivers Regional Commission (East)",-84.366788,33.103227,17869,1,0.118285 
"13255","13","01900","GA","Spalding GA","Three Rivers Regional Commission (East)",-84.273343,33.258051,64073,1,0.424136 
"13293","13","01900","GA","Upson GA","Three Rivers Regional Commission (East)",-84.324388,32.907469,27153,1,0.179741 
"13089","13","02001","GA","DeKalb GA","Atlanta Regional Commission (Central)--DeKalb County (East Central)--Redan",-84.157198,33.747148,126130,0.182297,1 
"13089","13","02002","GA","DeKalb GA","Atlanta Regional Commission--DeKalb County--Decatur & Avondale Estates Cities",-84.286737,33.768985,129332,0.186925,1 
"13089","13","02003","GA","DeKalb GA","Atlanta Regional Commission (Central)--DeKalb County (Northeast)--Tucker",-84.231996,33.832779,155142,0.224228,1 
"13089","13","02004","GA","DeKalb GA","Atlanta Regional Commission--DeKalb County (North)--Dunwoody City",-84.311593,33.897881,137880,0.199279,1 
"13077","13","02100","GA","Coweta GA","Three Rivers Regional Commission (North Central)--Coweta County",-84.736404,33.379118,127317,1,1 
"13149","13","02200","GA","Heard GA","Three Rivers Regional Commission (Southwest)--Troup, Meriwether & Heard Counties",-85.113414,33.309334,11834,1,0.117319 
"13199","13","02200","GA","Meriwether GA","Three Rivers Regional Commission (Southwest)--Troup, Meriwether & Heard Counties",-84.672884,33.008864,21992,1,0.218023 
"13285","13","02200","GA","Troup GA","Three Rivers Regional Commission (Southwest)--Troup, Meriwether & Heard Counties",-85.031723,33.036737,67044,1,0.664657 
"13045","13","02300","GA","Carroll GA","Three Rivers Regional Commission (Northwest)--Carroll County",-85.044625,33.622194,110527,1,1 
"13113","13","02400","GA","Fayette GA","Atlanta Regional Commission (South Central)--Fayette County",-84.512412,33.427942,106567,1,1 
"13115","13","02500","GA","Floyd GA","Northwest Georgia Regional Commission (Southwest)--Floyd, Polk & Haralson Counties",-85.183155,34.255797,96317,1,0.57823 
"13143","13","02500","GA","Haralson GA","Northwest Georgia Regional Commission (Southwest)--Floyd, Polk & Haralson Counties",-85.185466,33.76192,28780,1,0.172778 
"13233","13","02500","GA","Polk GA","Northwest Georgia Regional Commission (Southwest)--Floyd, Polk & Haralson Counties",-85.176768,34.010879,41475,1,0.248991 
"13047","13","02600","GA","Catoosa GA","Northwest Georgia Regional Commission--Walker, Catoosa, Chattooga & Dade Counties",-85.17283,34.927796,63942,1,0.364662 
"13055","13","02600","GA","Chattooga GA","Northwest Georgia Regional Commission--Walker, Catoosa, Chattooga & Dade Counties",-85.344154,34.49551,26015,1,0.148364 
"13083","13","02600","GA","Dade GA","Northwest Georgia Regional Commission--Walker, Catoosa, Chattooga & Dade Counties",-85.496987,34.882709,16633,1,0.094858 
"13295","13","02600","GA","Walker GA","Northwest Georgia Regional Commission--Walker, Catoosa, Chattooga & Dade Counties",-85.293399,34.83654,68756,1,0.392116 
"13313","13","02700","GA","Whitfield GA","Northwest Georgia Regional Commission (North Central)--Whitfield County",-84.965681,34.792742,102599,1,1 
"13111","13","02800","GA","Fannin GA","Northwest Georgia Regional Commission (Northeast)",-84.313423,34.901383,23682,1,0.13439 
"13123","13","02800","GA","Gilmer GA","Northwest Georgia Regional Commission (Northeast)",-84.483643,34.67725,28292,1,0.16055 
"13129","13","02800","GA","Gordon GA","Northwest Georgia Regional Commission (Northeast)",-84.908795,34.498327,55186,1,0.313167 
"13213","13","02800","GA","Murray GA","Northwest Georgia Regional Commission (Northeast)",-84.792055,34.78233,39628,1,0.224879 
"13227","13","02800","GA","Pickens GA","Northwest Georgia Regional Commission (Northeast)",-84.442313,34.455892,29431,1,0.167014 
"13015","13","02900","GA","Bartow GA","Northwest Georgia Regional Commission (East Central)--Bartow County",-84.829142,34.208436,100157,1,1 
"13067","13","03001","GA","Cobb GA","Atlanta Regional Commission (Northwest)--Cobb County (Central)--Marietta City",-84.526162,33.942333,140042,0.203526,1 
"13067","13","03002","GA","Cobb GA","Atlanta Regional Commission--Cobb County (Northwest)--Kennesaw & Acworth Cities",-84.633068,34.034375,124405,0.180801,1 
"13067","13","03003","GA","Cobb GA","Atlanta Regional Commission (Northwest)--Cobb County (Southwest)--Powder Springs City",-84.660603,33.896223,123322,0.179227,1 
"13067","13","03004","GA","Cobb GA","Atlanta Regional Commission (Northwest)--Cobb County (Southeast)--Smyrna City",-84.535199,33.84563,154587,0.224665,1 
"13067","13","03005","GA","Cobb GA","Atlanta Regional Commission (Northwest)--Cobb County (Northeast)",-84.461275,34.009715,145722,0.211781,1 
"13057","13","03101","GA","Cherokee GA","Atlanta Regional Commission--Cherokee County (Central)--Woodstock & Canton Cities",-84.506387,34.150347,102871,0.479929,1 
"13057","13","03102","GA","Cherokee GA","Atlanta Regional Commission--Cherokee County (Outside Woodstock & Canton Cities)",-84.48751,34.18738,111475,0.52007,1 
"13085","13","03200","GA","Dawson GA","Georgia Mountains Regional Commission (North & Northwest)",-84.104156,34.401381,22330,1,0.175078 
"13187","13","03200","GA","Lumpkin GA","Georgia Mountains Regional Commission (North & Northwest)",-83.986876,34.524952,29966,1,0.234948 
"13241","13","03200","GA","Rabun GA","Georgia Mountains Regional Commission (North & Northwest)",-83.407208,34.87903,16276,1,0.127612 
"13281","13","03200","GA","Towns GA","Georgia Mountains Regional Commission (North & Northwest)",-83.78297,34.938692,10471,1,0.082098 
"13291","13","03200","GA","Union GA","Georgia Mountains Regional Commission (North & Northwest)",-84.002303,34.874243,21356,1,0.167441 
"13311","13","03200","GA","White GA","Georgia Mountains Regional Commission (North & Northwest)",-83.744307,34.601048,27144,1,0.212822 
"13117","13","03300","GA","Forsyth GA","Georgia Mountains Regional Commission (Southwest)--Forsyth County",-84.144303,34.194921,175511,1,1 
"13139","13","03400","GA","Hall GA","Georgia Mountains Regional Commission (South Central)--Hall County",-83.844688,34.275206,179684,1,1 
"13011","13","03500","GA","Banks GA","Georgia Mountains Regional Commission (Southeast)",-83.506673,34.351256,18395,1,0.136352 
"13119","13","03500","GA","Franklin GA","Georgia Mountains Regional Commission (Southeast)",-83.186065,34.377336,22084,1,0.163697 
"13137","13","03500","GA","Habersham GA","Georgia Mountains Regional Commission (Southeast)",-83.541609,34.56516,43041,1,0.31904 
"13147","13","03500","GA","Hart GA","Georgia Mountains Regional Commission (Southeast)",-82.964949,34.355413,25213,1,0.18689 
"13257","13","03500","GA","Stephens GA","Georgia Mountains Regional Commission (Southeast)",-83.288687,34.556904,26175,1,0.194021 
"13059","13","03600","GA","Clarke GA","Northeast Georgia Regional Commission (Central)--Clarke County--Athens City",-83.380868,33.950407,116714,1,1 
"13105","13","03700","GA","Elbert GA","Northeast Georgia Regional Commission (East)",-82.879554,34.126521,20166,1,0.180074 
"13133","13","03700","GA","Greene GA","Northeast Georgia Regional Commission (East)",-83.166084,33.549876,15994,1,0.14282 
"13195","13","03700","GA","Madison GA","Northeast Georgia Regional Commission (East)",-83.240681,34.104614,28120,1,0.251101 
"13219","13","03700","GA","Oconee GA","Northeast Georgia Regional Commission (East)",-83.457965,33.875278,32808,1,0.292963 
"13221","13","03700","GA","Oglethorpe GA","Northeast Georgia Regional Commission (East)",-83.144929,33.916595,14899,1,0.133042 
"13013","13","03800","GA","Barrow GA","Northeast Georgia Regional Commission (Northwest)--Barrow & Jackson Counties",-83.727511,33.993055,69367,1,0.5342 
"13157","13","03800","GA","Jackson GA","Northeast Georgia Regional Commission (Northwest)--Barrow & Jackson Counties",-83.584799,34.132059,60485,1,0.465799 
"13159","13","03900","GA","Jasper GA","Northeast Georgia Regional Commission (Southwest)--Walton, Morgan & Jasper Counties",-83.724354,33.356252,13900,1,0.120309 
"13211","13","03900","GA","Morgan GA","Northeast Georgia Regional Commission (Southwest)--Walton, Morgan & Jasper Counties",-83.485974,33.600244,17868,1,0.154653 
"13297","13","03900","GA","Walton GA","Northeast Georgia Regional Commission (Southwest)--Walton, Morgan & Jasper Counties",-83.784276,33.795382,83768,1,0.725038 
"13245","13","04000","GA","Richmond GA","Central Savannah River Area Regional Commission (East Central)--Richmond County",-82.04944,33.42686,200549,1,1 
"13135","13","04001","GA","Gwinnett GA","Atlanta Regional Commission (Northeast)--Gwinnett County (West Central)--Duluth City",-84.179706,33.970995,135979,0.168851,1 
"13135","13","04002","GA","Gwinnett GA","Atlanta Regional Commission (Northeast)--Gwinnett County (North)--Sugar Hill City",-84.012493,34.090698,108241,0.134407,1 
"13135","13","04003","GA","Gwinnett GA","Atlanta Regional Commission--Gwinnett County (Central)--Lawrenceville City",-83.985578,33.950043,144475,0.1794,1 
"13135","13","04004","GA","Gwinnett GA","Atlanta Regional Commission (Northeast)--Gwinnett County (East)",-83.947064,34.003031,103912,0.129032,1 
"13135","13","04005","GA","Gwinnett GA","Atlanta Regional Commission (Northeast)--Gwinnett County (South)--Snellville City",-84.03041,33.832295,118448,0.147082,1 
"13135","13","04006","GA","Gwinnett GA","Atlanta Regional Commission (Northeast)--Gwinnett County (Southwest)--Lilburn City",-84.127959,33.90839,194266,0.241228,1 
"13073","13","04100","GA","Columbia GA","Central Savannah River Area Regional Commission (East Central)--Columbia County",-82.165643,33.51622,124053,1,1 
"13033","13","04200","GA","Burke GA","Central Savannah River Area Regional Commission (West & Outside Richmond & Columbia)",-81.998491,33.101987,23316,1,0.178942 
"13125","13","04200","GA","Glascock GA","Central Savannah River Area Regional Commission (West & Outside Richmond & Columbia)",-82.609839,33.235927,3082,1,0.023653 
"13141","13","04200","GA","Hancock GA","Central Savannah River Area Regional Commission (West & Outside Richmond & Columbia)",-83.002018,33.255826,9429,1,0.072364 
"13163","13","04200","GA","Jefferson GA","Central Savannah River Area Regional Commission (West & Outside Richmond & Columbia)",-82.407645,33.063552,16930,1,0.129932 
"13165","13","04200","GA","Jenkins GA","Central Savannah River Area Regional Commission (West & Outside Richmond & Columbia)",-81.950116,32.794619,8340,1,0.064007 
"13181","13","04200","GA","Lincoln GA","Central Savannah River Area Regional Commission (West & Outside Richmond & Columbia)",-82.446401,33.781127,7996,1,0.061367 
"13189","13","04200","GA","McDuffie GA","Central Savannah River Area Regional Commission (West & Outside Richmond & Columbia)",-82.469881,33.459617,21875,1,0.167883 
"13265","13","04200","GA","Taliaferro GA","Central Savannah River Area Regional Commission (West & Outside Richmond & Columbia)",-82.885756,33.5688,1717,1,0.013177 
"13301","13","04200","GA","Warren GA","Central Savannah River Area Regional Commission (West & Outside Richmond & Columbia)",-82.662843,33.407596,5834,1,0.044774 
"13303","13","04200","GA","Washington GA","Central Savannah River Area Regional Commission (West & Outside Richmond & Columbia)",-82.773411,32.96203,21187,1,0.162603 
"13317","13","04200","GA","Wilkes GA","Central Savannah River Area Regional Commission (West & Outside Richmond & Columbia)",-82.753524,33.755364,10593,1,0.081298 
"13217","13","04300","GA","Newton GA","Atlanta & Northeast Georgia Regional Commissions--Newton & Rockdale Counties",-83.896608,33.56952,99958,1,0.539808 
"13247","13","04300","GA","Rockdale GA","Atlanta & Northeast Georgia Regional Commissions--Newton & Rockdale Counties",-84.020889,33.642043,85215,1,0.460191 
"13097","13","04400","GA","Douglas GA","Atlanta Regional Commission (Southwest)--Douglas County",-84.734626,33.724924,132403,1,1 
"13223","13","04500","GA","Paulding GA","Northwest Georgia Regional Commission (Southeast)--Paulding County",-84.816595,33.905688,142324,1,1 
"13121","13","04600","GA","Fulton GA","Atlanta Regional Commission--Fulton County (Central)--Atlanta City (Central)",-84.443112,33.746507,125017,0.135802,1 
"13063","13","05001","GA","Clayton GA","Atlanta Regional Commission (South Central)--Clayton County (South)",-84.349666,33.507651,109951,0.423827,1 
"13063","13","05002","GA","Clayton GA","Atlanta Regional Commission (South Central)--Clayton County (North)--Forest Park City",-84.371485,33.587025,149473,0.576172,1 
"13151","13","06001","GA","Henry GA","Atlanta Regional Commission (Southeast)--Henry County (South)--McDonough City",-84.142561,33.412193,100451,0.492595,1 
"13151","13","06002","GA","Henry GA","Atlanta Regional Commission (Southeast)--Henry County (North)--Stockbridge City",-84.207353,33.537634,103471,0.507404,1 
"15005","15","00100","HI","Kalawao HI","Maui, Kalawao & Kauai Counties",-156.979972,21.188495,90,1,0.000405 
"15007","15","00100","HI","Kauai HI","Maui, Kalawao & Kauai Counties",-159.442076,22.021022,67091,1,0.302191 
"15009","15","00100","HI","Maui HI","Maui, Kalawao & Kauai Counties",-156.49388,20.863748,154834,1,0.697403 
"15001","15","00200","HI","Hawaii HI","Hawaii County",-155.421967,19.672838,185079,1,1 
"15003","15","00301","HI","Honolulu HI","Honolulu County--Rural Oahu",-158.096857,21.502727,100975,0.105932,1 
"15003","15","00302","HI","Honolulu HI","Honolulu County--Koolaupoko",-157.770981,21.404751,115164,0.120817,1 
"15003","15","00303","HI","Honolulu HI","Honolulu County--East Honolulu to Kapahulu",-157.762016,21.287972,107596,0.112878,1 
"15003","15","00304","HI","Honolulu HI","Honolulu County--Tantalus to Waikiki",-157.830665,21.296546,121369,0.127327,1 
"15003","15","00305","HI","Honolulu HI","Honolulu County--Nuuanu to Kalihi",-157.860908,21.329174,114534,0.120156,1 
"15003","15","00306","HI","Honolulu HI","Honolulu County--Moanalua to Pearl City",-157.93375,21.376216,141615,0.148567,1 
"15003","15","00307","HI","Honolulu HI","Honolulu County--Central Oahu",-158.010513,21.437007,145342,0.152477,1 
"15003","15","00308","HI","Honolulu HI","Honolulu County--Ewa",-158.040144,21.339449,106612,0.111846,1 
"16009","16","00100","ID","Benewah ID","Bonner, Latah, Shoshone, Boundary, Benewah & Kootenai (Southeast) Counties",-116.639788,47.271693,9285,1,0.080051 
"16017","16","00100","ID","Bonner ID","Bonner, Latah, Shoshone, Boundary, Benewah & Kootenai (Southeast) Counties",-116.630841,48.23565,40877,1,0.352424 
"16021","16","00100","ID","Boundary ID","Bonner, Latah, Shoshone, Boundary, Benewah & Kootenai (Southeast) Counties",-116.302819,48.705965,10972,1,0.094596 
"16055","16","00100","ID","Kootenai ID","Bonner, Latah, Shoshone, Boundary, Benewah & Kootenai (Southeast) Counties",-116.709388,47.499023,4845,0.034983,0.041772 
"16057","16","00100","ID","Latah ID","Bonner, Latah, Shoshone, Boundary, Benewah & Kootenai (Southeast) Counties",-116.934415,46.742969,37244,1,0.321102 
"16079","16","00100","ID","Shoshone ID","Bonner, Latah, Shoshone, Boundary, Benewah & Kootenai (Southeast) Counties",-116.085963,47.514637,12765,1,0.110054 
"16055","16","00200","ID","Kootenai ID","Kootenai County (Northwest)--Coeur dAlene, Post Falls & Hayden Cities",-116.837044,47.745762,133649,0.965016,1 
"16003","16","00300","ID","Adams ID","Central Idaho--Lewiston City & Nez Perce Reservation",-116.375787,44.84862,3976,1,0.03781 
"16015","16","00300","ID","Boise ID","Central Idaho--Lewiston City & Nez Perce Reservation",-115.993652,43.899702,7028,1,0.066833 
"16023","16","00300","ID","Butte ID","Central Idaho--Lewiston City & Nez Perce Reservation",-113.294497,43.699097,2891,1,0.027492 
"16033","16","00300","ID","Clark ID","Central Idaho--Lewiston City & Nez Perce Reservation",-112.278567,44.185815,982,1,0.009338 
"16035","16","00300","ID","Clearwater ID","Central Idaho--Lewiston City & Nez Perce Reservation",-116.185297,46.485241,8761,1,0.083313 
"16037","16","00300","ID","Custer ID","Central Idaho--Lewiston City & Nez Perce Reservation",-114.049285,44.285169,4368,1,0.041538 
"16049","16","00300","ID","Idaho ID","Central Idaho--Lewiston City & Nez Perce Reservation",-116.106273,45.974128,16267,1,0.154692 
"16059","16","00300","ID","Lemhi ID","Central Idaho--Lewiston City & Nez Perce Reservation",-113.861759,45.127413,7936,1,0.075468 
"16061","16","00300","ID","Lewis ID","Central Idaho--Lewiston City & Nez Perce Reservation",-116.257425,46.238066,3821,1,0.036336 
"16069","16","00300","ID","Nez Perce ID","Central Idaho--Lewiston City & Nez Perce Reservation",-116.950434,46.394127,39265,1,0.373394 
"16085","16","00300","ID","Valley ID","Central Idaho--Lewiston City & Nez Perce Reservation",-116.073788,44.758677,9862,1,0.093784 
"16001","16","00400","ID","Ada ID","Ada (North), Payette, Canyon (North), Gem & Washington Counties--Eagle City",-116.358175,43.697018,33902,0.086404,0.320132 
"16027","16","00400","ID","Canyon ID","Ada (North), Payette, Canyon (North), Gem & Washington Counties--Eagle City",-116.777983,43.729237,22458,0.118874,0.212068 
"16045","16","00400","ID","Gem ID","Ada (North), Payette, Canyon (North), Gem & Washington Counties--Eagle City",-116.506715,43.884323,16719,1,0.157875 
"16075","16","00400","ID","Payette ID","Ada (North), Payette, Canyon (North), Gem & Washington Counties--Eagle City",-116.89432,44.020334,22623,1,0.213626 
"16087","16","00400","ID","Washington ID","Ada (North), Payette, Canyon (North), Gem & Washington Counties--Eagle City",-116.91975,44.297899,10198,1,0.096298 
"16027","16","00500","ID","Canyon ID","Canyon (South) & Owyhee Counties--Caldwell & Nampa (South & West) Cities",-116.63662,43.595526,99410,0.526193,0.896102 
"16073","16","00500","ID","Owyhee ID","Canyon (South) & Owyhee Counties--Caldwell & Nampa (South & West) Cities",-116.683457,43.376748,11526,1,0.103898 
"16001","16","00600","ID","Ada ID","Canyon (East) & Ada (West) Counties--Nampa (Central & East) & Meridian (West) Cities",-116.40863,43.608027,45454,0.115846,0.404003 
"16027","16","00600","ID","Canyon ID","Canyon (East) & Ada (West) Counties--Nampa (Central & East) & Meridian (West) Cities",-116.563148,43.595577,67055,0.354933,0.595996 
"16001","16","00701","ID","Ada ID","Ada County (Central)--Meridian (Northeast) & Boise (Far West) Cities",-116.346461,43.612701,105357,0.268518,1 
"16001","16","00702","ID","Ada ID","Ada County (Northeast)--Boise (North & West) & Garden City Cities",-116.2656,43.632667,100664,0.256557,1 
"16001","16","00800","ID","Ada ID","Ada County (South)--Boise (South) & Kuna Cities",-116.238243,43.56363,106988,0.272675,1 
"16031","16","00900","ID","Cassia ID","Twin Falls & Cassia Counties--Twin Falls City",-113.741882,42.482791,22952,1,0.229103 
"16083","16","00900","ID","Twin Falls ID","Twin Falls & Cassia Counties--Twin Falls City",-114.504034,42.558564,77230,1,0.770897 
"16013","16","01000","ID","Blaine ID","Elmore, Jerome, Blaine, Minidoka, Gooding, Lincoln & Camas Counties",-114.29444,43.541367,21376,1,0.189763 
"16025","16","01000","ID","Camas ID","Elmore, Jerome, Blaine, Minidoka, Gooding, Lincoln & Camas Counties",-114.756473,43.350524,1117,1,0.009916 
"16039","16","01000","ID","Elmore ID","Elmore, Jerome, Blaine, Minidoka, Gooding, Lincoln & Camas Counties",-115.684462,43.115321,27038,1,0.240026 
"16047","16","01000","ID","Gooding ID","Elmore, Jerome, Blaine, Minidoka, Gooding, Lincoln & Camas Counties",-114.751066,42.852717,15464,1,0.13728 
"16053","16","01000","ID","Jerome ID","Elmore, Jerome, Blaine, Minidoka, Gooding, Lincoln & Camas Counties",-114.462756,42.698447,22374,1,0.198622 
"16063","16","01000","ID","Lincoln ID","Elmore, Jerome, Blaine, Minidoka, Gooding, Lincoln & Camas Counties",-114.326059,42.973467,5208,1,0.046233 
"16067","16","01000","ID","Minidoka ID","Elmore, Jerome, Blaine, Minidoka, Gooding, Lincoln & Camas Counties",-113.712197,42.613266,20069,1,0.17816 
"16011","16","01100","ID","Bingham ID","Bingham (Outside Fort Hall AIR), Madison, Jefferson, Fremont & Teton Counties",-112.351606,43.226512,42777,0.937948,0.329396 
"16043","16","01100","ID","Fremont ID","Bingham (Outside Fort Hall AIR), Madison, Jefferson, Fremont & Teton Counties",-111.615214,44.014844,13242,1,0.101967 
"16051","16","01100","ID","Jefferson ID","Bingham (Outside Fort Hall AIR), Madison, Jefferson, Fremont & Teton Counties",-111.969554,43.691123,26140,1,0.201286 
"16065","16","01100","ID","Madison ID","Bingham (Outside Fort Hall AIR), Madison, Jefferson, Fremont & Teton Counties",-111.79407,43.819114,37536,1,0.289038 
"16081","16","01100","ID","Teton ID","Bingham (Outside Fort Hall AIR), Madison, Jefferson, Fremont & Teton Counties",-111.125567,43.692977,10170,1,0.078312 
"16019","16","01200","ID","Bonneville ID","Bonneville County--Idaho Falls City",-111.997629,43.494877,104234,1,1 
"16005","16","01300","ID","Bannock ID","Southeast Idaho--Pocatello, Chubbuck Cities & Fort Hall Reservation",-112.423771,42.869212,82839,1,0.670723 
"16007","16","01300","ID","Bear Lake ID","Southeast Idaho--Pocatello, Chubbuck Cities & Fort Hall Reservation",-111.341634,42.306337,5986,1,0.048467 
"16011","16","01300","ID","Bingham ID","Southeast Idaho--Pocatello, Chubbuck Cities & Fort Hall Reservation",-112.412782,43.079222,2830,0.062052,0.022914 
"16029","16","01300","ID","Caribou ID","Southeast Idaho--Pocatello, Chubbuck Cities & Fort Hall Reservation",-111.656002,42.643778,6963,1,0.056377 
"16041","16","01300","ID","Franklin ID","Southeast Idaho--Pocatello, Chubbuck Cities & Fort Hall Reservation",-111.872196,42.0993,12786,1,0.103524 
"16071","16","01300","ID","Oneida ID","Southeast Idaho--Pocatello, Chubbuck Cities & Fort Hall Reservation",-112.301233,42.181568,4286,1,0.034702 
"16077","16","01300","ID","Power ID","Southeast Idaho--Pocatello, Chubbuck Cities & Fort Hall Reservation",-112.82897,42.775002,7817,1,0.063292 
"17015","17","00104","IL","Carroll IL","Jo Daviess, Carroll, Whiteside & Lee Counties",-89.963257,42.07188,15387,1,0.116046 
"17085","17","00104","IL","Jo Daviess IL","Jo Daviess, Carroll, Whiteside & Lee Counties",-90.306061,42.411324,22678,1,0.171033 
"17103","17","00104","IL","Lee IL","Jo Daviess, Carroll, Whiteside & Lee Counties",-89.398295,41.810243,36031,1,0.271739 
"17195","17","00104","IL","Whiteside IL","Jo Daviess, Carroll, Whiteside & Lee Counties",-89.823257,41.780799,58498,1,0.441181 
"17161","17","00105","IL","Rock Island IL","Rock Island County",-90.503963,41.489142,147546,1,1 
"17057","17","00202","IL","Fulton IL","Henry, Mercer, Henderson, Warren, Hancock, McDonough & Fulton Counties",-90.119235,40.521964,37069,1,0.205092 
"17067","17","00202","IL","Hancock IL","Henry, Mercer, Henderson, Warren, Hancock, McDonough & Fulton Counties",-91.203125,40.425726,19104,1,0.105697 
"17071","17","00202","IL","Henderson IL","Henry, Mercer, Henderson, Warren, Hancock, McDonough & Fulton Counties",-90.944746,40.828841,7331,1,0.04056 
"17073","17","00202","IL","Henry IL","Henry, Mercer, Henderson, Warren, Hancock, McDonough & Fulton Counties",-90.134909,41.348783,50486,1,0.279325 
"17109","17","00202","IL","McDonough IL","Henry, Mercer, Henderson, Warren, Hancock, McDonough & Fulton Counties",-90.669316,40.469473,32612,1,0.180433 
"17131","17","00202","IL","Mercer IL","Henry, Mercer, Henderson, Warren, Hancock, McDonough & Fulton Counties",-90.687118,41.214043,16434,1,0.090925 
"17187","17","00202","IL","Warren IL","Henry, Mercer, Henderson, Warren, Hancock, McDonough & Fulton Counties",-90.636372,40.890639,17707,1,0.097968 
"17001","17","00300","IL","Adams IL","Adams, Pike, Brown, Schuyler & Mason Counties",-91.328924,39.943826,67103,1,0.595518 
"17009","17","00300","IL","Brown IL","Adams, Pike, Brown, Schuyler & Mason Counties",-90.746482,39.964816,6937,1,0.061564 
"17125","17","00300","IL","Mason IL","Adams, Pike, Brown, Schuyler & Mason Counties",-89.898902,40.286475,14666,1,0.130156 
"17149","17","00300","IL","Pike IL","Adams, Pike, Brown, Schuyler & Mason Counties",-90.859169,39.621311,16430,1,0.145811 
"17169","17","00300","IL","Schuyler IL","Adams, Pike, Brown, Schuyler & Mason Counties",-90.568659,40.131181,7544,1,0.066951 
